Siruta,Localitate,Alimentara,Textila,Lemnului,ChimicaFarmaceutica,Metalurgica,ConstructiiMasini,CalculatoareElectronica,Mobila,Energetica
66330,Bezdead,0.0,64.26118421052631,383.093201754386,0.0,0.0,0.0,0.0,0.0,0.0
123674,Podoleni,24.604112666321065,0.0,12.634871263176084,0.0,0.0,0.0,0.0,0.0,0.0
99101,Siretel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.73339420223692,0.0
58142,Iclod,782.1604768454837,0.0,8.93833104080697,0.0,0.0,0.0,0.0,388.23475469967906,0.0
49956,Vadu Pasii,0.0,38.67057854642783,26.794111591517396,0.0,0.0,0.0,0.0,6.374613959234095,0.0
74536,Unirea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82733,Urdari,0.0,0.0,136.42771274913002,0.0,0.0,0.0,0.0,0.0,0.0
107314,Barsana,525.9771283354511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140084,Babeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17209,Micesti,45.21842560553633,0.0,64.7095588235294,1082.7045847750865,0.0,27470.785683391005,0.0,729.4323096885813,610.8518598615917
131899,Adunati,0.0,15.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9019,Cut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.40425531914893,0.0
74554,Urzicuta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156473,Costeiu,199.48783013982393,0.0,68.95183842568618,0.0,0.0,0.0,0.0,0.0,0.0
123709,Poienari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115520,Batos,27.257458303969933,51.733380314775665,100.22739018087856,0.0,0.0,25.847545219638242,0.0,0.0,0.0
9026,Bucerdea Granoasa,525.0062344139651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33603,Lunca Ilvei,2277.27299970033,0.0,40689.27359904106,0.0,0.0,0.0,0.0,0.0,0.0
148293,Dornesti,143.57190082644627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164687,Lipovat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74581,Valea Stanciului,98.11960316002205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33621,Maieru,13.668927250308261,22.56288532675709,1648.8300863131935,0.0,0.0,0.0,0.0,10.867447595561035,43.61134401972873
107350,Bocicoiu Mare,711.4343389529724,0.0,61.589174800354925,0.0,0.0,0.0,0.0,0.0,0.0
41818,Sercaia,1330.9791381668947,0.0,914.9736662106703,0.0,0.0,0.0,0.0,1.1836525307797539,0.0
82779,Vagiulesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58204,Izvoru Crisului,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.942122186495176,0.0
99165,Stolniceni-Prajescu,0.0,0.0,13.764930114358323,0.0,0.0,0.0,0.0,40.01034670539118,0.0
172894,Salatrucel,0.595160539785947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131933,Albesti-Paleologu,1776.124888012901,0.0,0.20928149077226305,0.0,0.0,0.0,0.0,0.0,0.0
66401,Bilciuresti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17254,Mihaesti,0.0,675.9271955599086,221.55533790401566,0.0,0.0,0.0,0.0,0.0,0.0
50022,Valea Ramnicului,122.48213342721351,84.48178137651821,7.249075866924837,0.0,0.0,0.0,0.0,559.1116000704102,0.0
148328,Dragoiesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140146,Balan,0.0,0.0,9.816506618219568,0.0,0.0,0.0,0.0,0.0,0.0
90994,Romos,2.6789762340036565,0.0,0.0,438.44643510054846,0.0,0.0,0.0,0.0,0.0
156534,Criciova,0.0,0.0,1646.0665422885572,0.0,0.0,0.0,0.0,0.0,0.0
115575,Bagaciu,0.0,49.28895729126587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74616,Vela,177.48951048951048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33658,Matei,2.243418542541015,0.0,0.0,0.0,0.0,0.0,0.0,6.297977871041587,0.0
41854,Sinca,0.0,0.0,194.76513911620296,665.2880523731587,0.0,0.0,0.0,24.30441898527005,0.0
66438,Buciumeni,0.0,0.0,0.0,0.0,39.500220750551875,0.0,0.0,0.0,0.0
99209,Strunga,0.0,0.0,75.71251966734097,0.0,0.0,0.0,0.0,0.0,0.0
107403,Bogdan Voda,51.8024246395806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82831,Vladimir,837.3868534482758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123790,Poiana Teiului,134.71080209592907,0.0,3330.6660620717453,0.0,0.0,0.0,0.0,0.0,0.0
164749,Lunca Banului,0.0,49.47565543071161,50.239165329052966,0.0,0.0,0.0,0.0,0.0,0.0
25488,Solont,0.0,0.0,7.201086956521739,0.0,0.0,0.0,0.0,0.0,0.0
115600,Bala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172947,Scundu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58259,Jucu,135.6890483908312,1135.0155128501967,5245.63973141931,0.0,0.0,0.0,0.0,54385.59620282473,0.0
50068,Valea Salciei,0.0,1929.2868632707775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131988,Alunis,0.0,0.0,0.764861683343143,0.0,0.0,0.0,0.0,8.563861094761624,0.0
148382,Draguseni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107430,Boiu Mare,2454.260213143872,0.0,15197.312611012434,0.0,0.0,0.0,0.0,0.0,0.0
132011,Apostolache,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66474,Bucsani,65.59353815087263,0.0,3.953411221693351,0.0,0.0,0.0,8.382951103418433,8.73792009231213,0.0
91054,Sarmizegetusa,214.3027754415475,0.0,7.527333894028596,0.0,0.0,0.0,0.0,0.0,0.0
156589,Curtea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25521,Stanisesti,5.624446786090622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140208,Banisor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115637,Balauseri,6548.383987563156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17334,Mioarele,0.0,0.0,48.68519675202998,0.0,0.0,0.0,0.0,0.0,0.0
50102,Vernesti,963.7323371058126,22.812987583782004,952.1559169322053,0.0,0.0,0.0,0.0,33.514229205581806,0.0
33729,Magura Ilvei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172992,Sinesti,7.125955734406439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41925,Sanpetru,144.31661169935776,296.6346120465197,509.34976566568304,0.0,0.0,50028.622287797254,0.0,41.459468842214896,861.743794480125
58311,Luna,64.80072541071047,0.0,0.0,0.0,0.0,20.502666951141457,0.0,0.0,0.0
148426,Dumbraveni,1521.242596810934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0354110581901015
156623,Darova,0.0,2643.600418410042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82895,Oras Rovinari,101.79644268774703,1.0759771629336847,0.0,0.0,0.0,237.5513833992095,95.3512662860489,0.0,0.0
74705,Verbita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140244,Benesat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41943,Soars,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99290,Scheia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107485,Botiza,64.67220077220077,0.0,44.616216216216216,0.0,0.0,0.0,0.0,0.0,0.0
66526,Candesti,7.149125936496611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164829,Malusteni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33765,Mariselu,0.0,0.0,102.11111111111111,0.0,0.0,0.0,0.0,15.015540015540015,0.0
148453,Fantanele,3.9203187250996017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132075,Aricestii Rahtivani,1042.0709891732283,1532.8817667322835,116.89111712598425,0.0,0.0,29094.878567913387,0.0,0.0,2008.5867372047244
74732,Vartop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91116,Salasu De Sus,158.5994798439532,0.0,211.61941915908105,0.0,0.0,249.30645860424795,0.0,0.0,0.0
58357,Maguri-Racatau,0.0,0.0,3.0694444444444446,0.0,0.0,0.0,0.0,0.0,0.0
17398,Mirosi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,Municipiul Alba Iulia,4292.028929903208,2847.6136666532047,399.9650929553195,19.1505997334518,1315.5343214463605,544.2937684261541,10.910410188064564,218.12537188858823,3821.621797719532
140280,Bobota,9.50775387693847,0.0,4.742371185592797,0.0,0.0,0.0,0.0,4305.026263131565,0.0
115708,Beica De Jos,57.03375337533753,2.4752475247524752,3114.7767776777678,0.0,0.0,0.0,0.0,0.0,0.0
107519,Budesti,26.24991896272285,0.0,13.100810372771475,0.0,0.0,273.4580226904376,0.0,0.0,0.0
74750,Varvoru De Jos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156669,Denta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173061,Slatioara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123914,Raucesti,0.0,369.23541036968146,36.92769123459661,0.0,0.0,0.0,0.0,0.0,0.0
17423,Moraresti,268.3904146472806,0.0,1980.7129779213785,0.0,0.0,0.0,0.0,0.0,0.0
42003,Tarlungeni,6171.308271485425,0.0,2845.8550069915027,4.194901581155212,0.0,14.951167043132193,8.494890824997311,100.1244487469076,0.0
66580,Cobia,15.806209150326797,0.0,0.0,0.0,0.0,0.0,15.109803921568627,0.0,0.0
58393,Manastireni,6.571428571428571,151.3726708074534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107546,Calinesti,0.0,0.0,0.44556962025316454,0.0,0.0,0.0,0.0,0.0,0.0
25629,Strugari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164892,Miclesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148514,Forasti,867.3757975329647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140324,Bocsa,0.0,0.0,0.0,0.07767548906789414,0.0,0.0,0.0,246.69706559263523,0.0
156712,Dudestii Vechi,176.69095022624435,0.0,646.3947963800905,0.0,0.0,0.0,0.0,0.0,0.0
99370,Sipote,737.4888722648213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132137,Aricestii Zeletin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9262,Municipiul Arad,1522.5493957746087,2612.8354944042867,777.5154196087187,9.908129831709973,4.804219809662024,27242.726544054032,2540.454500293042,2437.109597834278,1081.5667215539615
1071,Ciugud,2444.325175997318,128.73416024136776,808.9014415018438,0.0,0.0,1627.442842775729,0.0,224.1112973516594,0.0
50228,Vintila Voda,83.2764745308311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33845,Micestii De Campie,3131.434744268078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115771,Bichis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107582,Cernesti,2066.8144919640426,0.0,11.336965404521928,0.0,0.0,0.0,0.0,0.0,0.0
9280,Fantanele,133.76266163793105,639.5175107758621,0.0,0.0,0.0,0.0,0.0,5885.713092672414,0.0
123969,Razboieni,0.0,0.0,6094.523664785063,0.0,0.0,0.0,0.0,0.0,0.0
132164,Baba Ana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42058,Teliu,0.0,897.0769403319874,0.0,0.0,0.0,0.0,0.0,3.810228802153432,0.0
164936,Muntenii De Jos,96.3306810203604,9.606833606365552,28.733676573835712,0.0,0.0,0.0,0.0,0.0,0.0
173132,Stanesti,0.0,0.0,0.0,136.38039867109634,0.0,0.0,0.0,0.0,0.0
17496,Mosoaia,8.291644771413557,3.1797162375197057,14.517428621474865,0.0,0.0,592.9707479418462,0.0,770.4478892976002,0.0
33881,Milas,72.90186915887851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140379,Buciumi,677.9582215408202,0.0,0.0,0.0,0.0,0.0,0.0,8.187428133384438,0.0
74842,Catane,0.0,0.0,21.161727774987444,0.0,0.0,0.0,0.0,0.0,0.0
25692,Tamasi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.5436955820703,0.0
42076,Ticusu,672.2044609665428,0.0,4535.699814126394,0.0,0.0,0.0,0.0,0.0,0.0
156767,Dumbrava,0.0,0.0,54.186397984886646,0.0,0.0,0.0,0.0,0.0,60.749190356243254
58464,Margau,0.0,0.0,909.4508196721312,0.0,0.0,0.0,0.0,0.0,0.0
91232,Santamaria-Orlea,0.0,0.0,0.0,0.0,0.0,738.1008140262993,5.080463368816531,0.0,0.0
74859,Carcea,36329.22453402688,1283.3961855223233,710.3541395752059,7968.940182054616,0.0,0.0,0.0,5891.629388816645,0.0
99441,Tansa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115824,Bogata,1709.6632177961717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74867,Carna,126.31381055676067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9333,Livada,0.0,7869.738917674151,35.489349453080024,0.0,0.0,0.0,0.0,668.2121473805412,396.22279792746116
42101,Ucea,38698.104237288135,0.0,510.3084745762712,0.0,0.0,0.0,0.0,0.0,17850.897457627118
164981,Oras Murgeni,942.9595034349765,0.0,89.72351452332168,0.0,0.0,0.0,0.0,0.0,0.0
74875,Cotofenii Din Fata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124028,Rediu,0.0,0.0,43.39139231193673,0.0,0.0,0.0,0.0,0.0,0.0
1151,Oras Abrud,22.026120079811356,610.0360964991837,156.7549428623254,0.0,0.0,0.0,28.079085797206602,0.0,0.0
132226,Balta Doamnei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74883,Dobrotesti,0.0,0.032766990291262135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156801,Oras Faget,14062.139522616379,17816.481471713043,3058.9779770539362,0.0,0.0,0.0,0.0,1643.0126598971383,2.108136621389951
148612,Oras Frasin,0.0,0.0,1446.1190655614166,0.0,23.063149962321024,0.0,0.0,6.778749058025622,0.0
66697,Cojasca,0.0,0.0,37.227966402460666,0.0,0.0,0.0,0.0,0.0,0.0
74891,Galiciuica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115851,Breaza,12488.956074396518,6.709932726553225,818.0312623664424,0.0,0.0,1089.6612584091808,0.0,1337.842105263158,0.0
107662,Cicarlau,144.9636884854276,0.0,5227.357142857143,0.0,0.0,66.73220258002867,0.0,1838.1688963210702,0.0
9360,Sofronea,333.16503089785533,7494.630679752817,5.531079607415485,0.0,0.0,105.94002181025081,0.0,0.0,82.42675390766993
25745,Tatarasti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50326,Viperesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99478,Tatarusi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74907,Ghidici,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140440,Camar,274.31081081081084,681.7896592244418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33952,Monor,41694.14567206193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74915,Ghindeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58534,Marisel,78.0852959898154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17575,Mozaceni,1925.9407096171801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124073,Romani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66731,Comisani,8.100289296046288,0.0,11.850337512054002,62.66923818707811,0.0,0.0,0.0,0.0,0.0
74923,Intorsura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42156,Ungra,0.0,0.0,7.136602451838879,0.0,0.0,0.0,0.0,0.0,0.0
173230,Stoenesti,419.183960908307,25.75308996838172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132271,Baltesti,290.11955661124307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74931,Plesoi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9397,Vladimirescu,69.33900785703281,285.7897858573409,222.8773686643044,0.5429055615467571,0.0,322.6270220305038,0.0,4.028655060853489,590.9201201663842
58552,Mintiu Gherlii,147.28948055338032,0.0,15.063429913860611,0.0,0.0,0.0,0.0,17.28948055338032,0.0
115897,Brancovenesti,31.117206982543642,401.7930174563591,14.984538653366583,0.0,0.0,0.0,0.0,0.0,0.0
148667,Fratautii Noi,112.22039082412914,0.0,27.027187765505523,0.0,0.0,0.0,0.0,501.2416312659303,0.0
83133,Municipiul Odorheiu Secuiesc,593.0458668048717,8032.975796838559,5378.82788287121,6.088831303446489,519.3125939362529,486.6282456594973,0.0,1273.6487950246178,4191.376755636175
1213,Municipiul Aiud,264.5268637434456,1614.0045976138003,3806.7201915039136,220.6423740405806,227.05380348050764,176.93251766851586,1.8863895432783646,1327.7454213846038,0.0
140477,Carastelec,1071.5664467483507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107715,Campulung La Tisa,44.58764940239044,0.0,8601.450996015936,0.0,0.0,0.0,0.0,194.27729083665338,0.0
91330,Soimus,0.0,39.036,159.98342857142856,0.0,0.0,0.0,0.0,529.95,0.0
74949,Rojiste,0.0,0.0,180.2376075378943,0.0,0.0,0.0,0.0,0.0,0.0
33989,Nimigea,1.064932669249216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42183,Vama Buzaului,4065.354665914858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74956,Talpas,94.8856235107228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83151,Bradesti,2287.0988630746415,6940.879387048937,1918.8902619871478,0.0,0.0,0.0,0.0,16.064755313890263,0.0
165069,Oltenesti,1149.496129745669,0.0,86.2852930335422,0.0,0.0,0.0,0.0,0.0,0.0
66768,Contesti,14.976652797041147,0.0,27.44012944983819,0.0,0.0,0.0,0.0,0.0,0.0
99539,Todiresti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17619,Musatesti,0.0,0.0,1097.4101520086863,0.0,0.0,0.0,0.0,0.0,0.0
107733,Copalnic-Manastur,38.981105421154865,0.0,197.63146742009536,0.0,0.0,0.0,0.0,14.434928483136147,0.0
124117,Oras Roznov,0.0,29.97792195216423,352.97007843516997,0.0,0.0,0.0,0.0,1.4362351118427423,0.0
148694,Fratautii Vechi,395.42220969560316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140501,Chiesd,348.9853958493467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132315,Banesti,98.08029067706487,1010.5081531371854,444.5703651187522,0.0,0.0,0.0,0.0,124.41386033321517,0.0
50399,Valcelele,4954.246318607765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25825,Targu Trotus,643.1046369203849,9424.80857392826,266.3095363079615,0.0,0.0,0.0,0.0,0.0,0.0
50415,Zarnesti,433.40386130811663,0.0,35.98502758077226,0.0,0.0,0.0,0.0,0.0,0.0
9459,Oras Chisineu-Cris,545.6207182647861,0.0,0.0,0.0,30510.076448974753,32372.386630318833,0.0,8.713049662202204,0.0
132342,Bertea,0.0,0.0,16.6870876531574,0.0,0.0,0.0,0.0,0.0,0.0
115959,Ceuasu De Campie,1764.204854846646,258.6560603575529,0.0,0.0,0.0,0.0,0.0,661.3053960964409,0.0
124153,Sagna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148729,Frumosu,404.29633867276885,0.0,2205.3278032036615,0.0,0.0,0.0,0.0,0.0,0.0
42236,Vistea,11.446645655110311,0.0,0.0,0.0,0.0,0.0,0.0,42.322827555155335,0.0
83197,Feliceni,0.0,42.29595202398801,1435.7193403298352,16.375712143928038,0.0,32.518740629685155,0.0,64.0839580209895,0.0
156927,Fardea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58623,Mociu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140547,Cizer,44.219141323792485,0.0,182.18202146690518,0.0,0.0,0.0,0.0,0.0,0.0
25861,Traian,2618.973186119874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165130,Osesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99600,Trifesti,481.2077306733167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9495,Oras Curtici,7059.22865993575,90134.3203304268,88.31482331344654,0.0,0.0,957.102455254704,0.0,13.322625057365764,0.0
132379,Boldesti-Gradistea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34075,Nuseni,170.94504725236263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148765,Fundu Moldovei,43.86469135802469,0.6898765432098766,2075.4404938271605,0.0,0.0,0.0,0.0,0.0,0.0
140583,Coseiu,0.0,0.0,4.702037351443124,0.0,0.0,0.0,0.0,0.0,0.0
66857,Corbii Mari,59.58534771290442,0.0,785.0182223875047,1.7655881988347588,0.0,0.0,0.0,0.0,0.0
50479,Ziduri,12.735938558843461,349.0004517732099,0.0379489496272871,0.0,0.0,0.0,0.0,0.0,0.0
124206,Sabaoani,1187.6903881700555,6.649806755167199,33.347168543102,0.0,678.4878171735843,0.0,0.0,0.0,0.0
91447,Tomesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132404,Brebu,54.934740078256006,125.26481274455003,325.6450531022918,0.0,0.0,0.0,0.0,0.0,0.0
173374,Stoilesti,2.824653232138184,0.0,0.0,0.0,0.0,0.0,0.0,10.292855273488616,6.189479193928291
17726,Negrasi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9538,Oras Ineu,249.9031416344849,1915.5335559962425,0.0,0.0,0.0,0.0,0.0,5.67905229099259,0.0
42307,Voila,0.0,180.78362944162436,2714.543464467005,0.0,0.0,0.0,0.0,0.0,0.0
165185,Padureni,0.0,45.283959715057726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1348,Municipiul Blaj,1845.6056016004572,214.40930742116797,922.2159188339525,59.32271125083357,0.0,23355.384062112986,581.5758788225207,110.91840525864532,0.0
124233,Secuieni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25932,Ungureni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157004,Foeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116046,Chetani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140627,Crasna,169.94689080630764,1277.5285629277,31.332936626004166,0.0,0.0,0.0,0.0,899.6515917881583,0.0
99673,Tibana,1.5361379479026538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75098,Municipiul Galati,3127.2946259151045,130.00802337415055,70.27138636289025,24.908522372870227,13009.382830504579,2097.1391845310395,8.808013525491612,227.86003414201767,835.5743081317094
107868,Coroieni,105.92201834862385,0.0,207.88657214345287,0.0,0.0,0.0,0.0,894.0671392827356,0.0
58721,Moldovenesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157031,Gavojdia,0.0,0.0,516.2725118483412,0.0,0.0,0.0,0.0,0.0,0.0
9574,Oras Lipova,1101.2789575289576,468.6436468936469,2117.265093015093,0.0,0.0,2318.942435942436,9646.844857844857,1.2093717093717093,0.0
132459,Calugareni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17771,Nucsoara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34155,Parva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75114,Sendreni,21.273691186216038,366.45328031809146,242.10912303954052,0.0,0.0,0.0,0.0,124.46830130329137,0.0
50549,Unguriu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83320,Municipiul Miercurea Ciuc,2659.2113458343224,963.0528601946356,600.4426062188464,0.0,9.282553999525279,58.90923332542131,0.5316401614051744,1789.5727035366722,587.6538333728935
34173,Petru Rares,0.0,0.0,407.15485221030605,0.0,0.0,0.0,0.0,0.0,0.0
140672,Creaca,0.0,0.0,5.497664390945023,0.0,0.0,0.0,0.0,0.0,0.0
50564,Florica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132486,Carbunesti,0.0,0.0,252.63067202757037,0.0,0.0,0.0,0.0,0.0,0.0
66955,Cornatelu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148872,Galanesti,2111.984216064539,0.0,3748.2048404068746,0.0,0.0,0.0,0.0,0.0,0.0
91535,Toplita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75150,Vanatori,18582.81705150977,4320.626820603908,8842.15186500888,567.3646536412078,0.0,1146.0746003552397,0.0,3.489165186500888,0.0
107920,Cupseni,149.0925766695328,0.0,2.744052737173975,0.0,0.0,0.0,0.0,321.59902550874176,0.0
165274,Perieni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9627,Oras Nadlac,31.79167708072982,0.0,32.28467883029243,13.309172706823293,422.1703324168958,811.8611597100725,0.0,0.0,910.4492626843289
132510,Ceptura,17908.392811020232,41.13129573826948,33.50430477830392,0.0,0.0,0.0,0.0,0.0,0.0
157086,Oras Gataia,3676.568503694581,0.0,1068.3539100985222,0.0,0.0,0.0,0.0,0.0,0.0
42398,Vulcan,0.0,0.0,1025.3183543039745,0.0,0.0,0.0,0.0,18.959856201318154,0.0
116126,Chiheru De Jos,0.0,0.0,311.2716836734694,0.0,0.0,0.0,0.0,0.0,0.0
17824,Oarja,2541.320987654321,0.0,0.0,0.0,0.0,0.0,0.0,620.7798941798942,0.0
58794,Palatca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124331,Stanita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26029,Urechesti,0.0,1.883165161975571,0.0,0.0,0.0,0.0,0.0,538.2203929899097,0.0
83375,Pauleni-Ciuc,52.58220603537981,0.0,264.0343392299688,0.0,0.0,0.0,0.0,812.3798126951093,0.0
1455,Oras Campeni,1155.5020317210644,90.1523135404378,934.646349456023,0.0,0.0,0.0,0.0,4539.42548171451,0.0
9654,Oras Pancota,3474.8625399950774,275.00676839773564,0.0,0.0,0.0,0.0,0.0,107.22249569283781,0.0
148916,Gramesti,36.717580213903744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17851,Pietrosani,193.56243386243386,0.0,8331.626455026455,0.0,0.0,0.0,0.0,0.0,0.0
34235,Prundu Bargaului,0.0,0.0,1072.1589465530596,0.0,0.0,0.0,0.0,0.0,0.0
75203,Municipiul Tecuci,943.7142919955152,11.533537054543057,45.95469035108932,10.390617099391035,0.0,117.64455778574099,0.0,19.57517532481808,0.0
99780,Tibanesti,0.0,307.5420830824804,0.0,0.0,0.0,0.0,0.0,39.611559301625526,0.0
107975,Desesti,2586.369886123998,0.0,1583.179671024884,0.0,0.0,0.0,0.0,0.0,0.0
